Seconds	O2	CO2	BP	WVP	FlowRate	Temperature	Marker
227	7.92E-03	1.63E-03	98.43713	0.8614196	174.4745	25.52305	-1
228	1.41E-02	1.16E-03	98.46338	0.8864199	174.5308	25.53086	-1
229	7.08E-03	1.63E-03	98.42963	0.9111078	174.6433	25.52773	-1
230	6.27E-03	1.31E-03	98.47462	0.9476709	174.6995	25.50586	-1
231	8.58E-03	6.90E-04	98.43338	1.008609	174.7245	25.48867	-1
232	1.09E-02	8.46E-04	98.42587	1.086735	174.7245	25.47305	-1
233	1.40E-02	1.00E-03	98.45963	1.171737	174.6808	25.48086	-1
234	1.24E-02	1.94E-03	98.45963	1.255801	174.7183	25.47617	-1
235	2.49E-02	3.50E-03	98.44087	1.331739	174.7308	25.48086	-1
236	2.40E-02	5.85E-03	98.49712	1.400803	174.7808	25.48086	-1
237	0.0193278	7.41E-03	98.50088	1.461116	174.7933	25.48711	-1
238	9.14E-03	9.13E-03	98.50088	1.514242	174.8308	25.47773	-1
239	1.93E-02	1.07E-02	98.47462	1.562368	174.7995	25.46367	51
240	7.52E-03	1.33E-02	98.42963	1.610806	174.737	25.39961	-1
241	5.92E-03	1.48E-02	98.47462	1.659869	167.2932	25.42773	-1
242	2.77E-03	1.73E-02	98.42587	1.652682	155.5992	25.49648	-1
243	9.77E-03	2.02E-02	98.41838	1.596118	146.0428	25.54961	-1
244	8.17E-03	2.24E-02	98.43338	1.56768	139.299	25.58867	-1
245	9.70E-03	2.63E-02	98.44838	1.56768	134.8177	25.61523	-1
246	7.33E-03	3.10E-02	98.51964	1.581743	131.8114	25.63242	-1
247	1.98E-02	3.43E-02	98.45588	1.600493	129.9614	25.63711	-1
248	1.90E-02	0.037882	98.49338	1.619556	128.7426	25.61523	-1
249	1.77E-03	4.27E-02	98.50088	1.639869	128.0176	25.59649	-1
250	9.55E-03	4.57E-02	98.50463	1.659869	127.5238	25.57148	-1
251	-2.98E-03	4.77E-02	98.41838	1.677994	127.1988	25.55117	-1
252	5.58E-03	4.98E-02	98.47089	1.697995	127.0051	25.54961	-1
253	-4.60E-03	4.96E-02	98.44463	1.719245	126.8613	25.52305	-1
254	-9.32E-03	0.0516336	98.41838	1.744558	126.7488	25.50117	-1
255	8.62E-03	5.15E-02	98.42213	1.784559	126.6988	25.49023	-1
256	-5.48E-03	5.19E-02	98.41463	1.841747	126.6613	25.48086	-1
257	6.99E-03	5.26E-02	98.45588	1.906123	126.5551	25.47305	-1
258	3.06E-03	5.35E-02	98.45213	1.974874	126.5488	25.46211	-1
259	5.37E-03	5.54E-02	98.44838	2.040812	126.4551	25.45273	-1
260	2.21E-03	0.0588226	98.50463	2.101751	126.3551	25.44023	-1
261	-2.51E-03	6.10E-02	98.50463	2.157377	126.23	25.43398	-1
262	-1.66E-02	6.46E-02	98.51213	2.20644	126.1738	25.43554	-1
263	-9.60E-03	6.76E-02	98.48587	2.248003	126.1113	25.42617	-1
264	-2.14E-02	7.35E-02	98.42213	2.288316	126.0676	25.42148	-1
265	-2.68E-02	7.88E-02	98.46713	2.320504	126.0738	25.41367	-1
266	-3.08E-02	8.24E-02	98.42963	2.348942	125.9801	25.40586	-1
267	-2.22E-02	8.90E-02	98.41838	2.37363	126.0301	25.40742	-1
268	-2.77E-02	9.49E-02	98.41463	2.396131	126.105	25.39648	-1
269	-3.01E-02	0.1003878	98.45963	2.414881	126.1738	25.39492	-1
270	-3.48E-02	0.1069507	98.44463	2.430819	126.2551	25.38554	-1
271	-2.55E-02	0.1133572	98.45963	2.447381	126.3176	25.38711	-1
272	-3.02E-02	0.11742	98.44463	2.460819	126.3176	25.39023	-1
