Seconds	O2	CO2	BP	WVP	FlowRate	Temp	Marker
15777	9.17E-03	3.03E-03	98.00961	8.33E-02	149.9992	25.49805	-1
15778	0.0138607	-9.48E-05	98.01337	8.23E-02	150.1492	25.49179	-1
15779	9.96E-03	-2.13E-03	98.00587	8.23E-02	150.1429	25.49336	-1
15780	-7.23E-03	-2.44E-03	98.02087	8.23E-02	150.0429	25.48711	-1
15781	4.49E-03	-1.97E-03	97.89337	8.14E-02	150.1242	25.49023	-1
15782	9.18E-03	-8.76E-04	97.92337	8.02E-02	150.2617	25.49805	-1
15783	6.83E-03	-2.51E-04	97.98338	8.17E-02	150.1554	25.49805	-1
15784	1.37E-03	-8.76E-04	97.93462	8.02E-02	150.1617	25.49336	-1
15785	9.96E-03	-2.44E-03	97.91212	8.27E-02	150.2617	25.49805	-1
15786	1.37E-03	1.31E-03	98.01712	8.11E-02	150.2429	25.48711	-1
15787	3.71E-03	-5.63E-04	97.96088	8.14E-02	149.9429	25.49179	-1
15788	-9.78E-04	2.09E-03	97.97212	8.02E-02	149.8929	25.49648	-1
15789	0.0037117	-1.97E-03	97.97587	8.05E-02	149.9554	25.49179	-1
15790	1.07E-02	6.87E-04	98.01337	8.02E-02	149.8742	25.49805	-1
15791	5.28E-03	1.16E-03	97.98338	7.98E-02	149.6992	25.50586	-1
15792	9.96E-03	-8.76E-04	97.96088	7.77E-02	149.7679	25.49648	-1
15793	-0.0041008	-9.43E-05	97.95337	7.73E-02	149.9117	25.49023	-1
15794	-0.0041008	-7.19E-04	97.99088	7.83E-02	149.8617	25.49336	-1
15795	-4.88E-03	-2.44E-03	97.92337	7.73E-02	149.8679	25.49023	-1
15796	-3.31E-03	1.94E-03	97.97212	0.0785951	150.0867	25.49648	-1
15797	-2.53E-03	1.16E-03	97.95337	0.0789076	150.2242	25.49648	-1
15798	1.54E-02	1.31E-03	97.95337	0.0785951	150.1179	25.49336	-1
15799	3.72E-03	-8.75E-04	97.95712	0.0785951	150.0742	25.49492	-1
15800	1.37E-03	-1.50E-03	97.96837	7.77E-02	150.2367	25.48242	-1
15801	8.40E-03	1.78E-03	97.99837	7.77E-02	150.2867	25.48398	-1
15802	9.97E-03	2.87E-03	97.97962	0.0789076	150.1429	25.49023	-1
15803	6.06E-03	2.72E-03	97.97587	7.73E-02	150.1054	25.49492	-1
15804	7.63E-03	-1.34E-03	97.93087	7.77E-02	150.3242	25.50274	-1
15805	-3.31E-03	2.09E-03	97.99088	7.55E-02	150.2992	25.5043	-1
15806	-1.85E-04	1.78E-03	97.96461	7.70E-02	150.1742	25.49648	-1
15807	1.54E-02	-1.66E-03	97.93087	7.58E-02	150.0304	25.48867	-1
15808	0.0084095	3.81E-03	97.93087	7.70E-02	150.0804	25.49961	-1
15809	5.99E-04	-1.97E-03	97.92712	7.52E-02	149.9054	25.49805	-1
15810	4.51E-03	1.31E-03	97.98712	7.48E-02	149.7304	25.49492	-1
15811	0.0154438	-3.69E-03	97.90088	7.45E-02	149.8117	25.48711	-1
15812	6.85E-03	2.88E-03	97.97962	7.45E-02	149.8992	25.50274	-1
15813	1.31E-02	6.26E-05	97.94962	7.55E-02	149.7867	25.50117	-1
15814	7.63E-03	6.26E-05	97.95712	7.55E-02	149.7554	25.48242	-1
15815	6.85E-03	2.41E-03	98.00212	7.58E-02	150.0804	25.5043	-1
15816	-4.09E-03	-2.91E-03	97.91962	7.36E-02	150.1679	25.49961	-1
15817	1.38E-03	2.19E-04	97.92337	7.39E-02	150.0054	25.48086	-1
15818	-1.03E-02	-1.97E-03	97.96461	7.33E-02	150.0679	25.48711	-1
15819	9.98E-03	5.32E-04	97.96461	7.42E-02	150.2492	25.49023	-1
15820	1.38E-03	1.16E-03	97.97587	7.36E-02	150.2304	25.49179	-1
15821	4.51E-03	1.63E-03	97.92712	7.33E-02	150.1554	25.49492	-1
15822	-1.74E-03	1.00E-03	97.98338	7.36E-02	150.2992	25.48398	-1
15823	0.0052948	-2.28E-03	97.99837	7.36E-02	150.4304	25.48711	-1
15824	7.64E-03	1.31E-03	97.97587	7.45E-02	150.3742	25.49023	-1
15825	2.95E-03	-2.59E-03	97.99837	7.45E-02	150.2117	25.49961	-1
15826	-6.43E-03	5.32E-04	97.98338	0.0720325	150.3429	25.50274	-1
15827	-1.74E-04	1.94E-03	97.96088	7.27E-02	150.2242	25.49336	-1
15828	-2.52E-03	3.76E-04	97.93837	7.42E-02	149.9617	25.50274	-1
15829	1.39E-03	1.94E-03	97.95712	0.072345	149.9617	25.49492	-1
15830	-4.08E-03	1.16E-03	97.98338	7.05E-02	150.0867	25.49961	-1
15831	9.20E-03	1.00E-03	97.91962	7.27E-02	149.9742	25.5043	-1
15832	-1.73E-03	-2.28E-03	97.93837	0.07172	149.8429	25.49805	-1
15833	1.31E-02	-1.50E-03	97.94212	7.30E-02	149.8617	25.48711	-1
15834	6.08E-03	1.94E-03	97.96837	7.11E-02	150.1242	25.49648	-1
15835	8.42E-03	-4.47E-03	97.96461	7.05E-02	150.1367	25.49336	-1
15836	7.64E-03	-7.18E-04	97.98712	0.07172	150.1804	25.49648	-1
15837	9.99E-03	-2.28E-03	97.97962	0.07172	150.2679	25.49023	-1
15838	9.21E-03	6.88E-04	97.94212	6.95E-02	150.3867	25.48555	-1
15839	0.0115509	1.78E-03	97.97587	7.11E-02	150.2867	25.48867	-1
15840	-9.48E-04	-1.81E-03	97.99088	7.02E-02	150.1242	25.49492	-1
15841	-1.27E-02	-3.37E-03	97.97962	6.89E-02	150.2242	25.48555	-1
15842	-2.51E-03	1.16E-03	97.95712	6.89E-02	150.2054	25.49492	-1
15843	-1.73E-03	2.56E-03	97.93462	6.92E-02	150.0492	25.48242	-1
15844	1.47E-02	3.19E-03	97.97212	7.02E-02	150.1554	25.48711	-1
15845	7.65E-03	1.63E-03	97.99463	7.11E-02	150.3554	25.49961	-1
15846	1.47E-02	-4.05E-04	97.90088	7.27E-02	150.3304	25.48711	-1
15847	5.31E-03	1.63E-03	98.00212	6.89E-02	150.0242	25.48867	-1
15848	6.87E-03	-2.91E-03	97.98712	6.95E-02	150.0304	25.5043	-1
15849	1.55E-02	2.09E-03	97.99088	6.92E-02	150.1304	25.49179	-1
15850	5.31E-03	-1.50E-03	97.95712	6.92E-02	149.9429	25.49805	-1
15851	1.47E-02	1.78E-03	97.98338	7.05E-02	149.8554	25.48867	-1
15852	2.97E-03	-2.91E-03	97.94588	6.86E-02	149.9929	25.49023	-1
15853	-1.72E-03	2.25E-03	98.01337	7.02E-02	149.9617	25.49179	-1
15854	6.26E-04	-2.59E-03	97.92337	6.80E-02	149.9804	25.50898	-1
15855	5.31E-03	3.03E-03	97.89337	6.86E-02	150.0617	25.49336	-1
15856	6.87E-03	2.41E-03	97.91586	6.86E-02	150.3304	25.49179	-1
15857	1.16E-02	1.94E-03	97.96461	6.73E-02	150.2929	25.49179	-1
15858	6.88E-03	-9.23E-05	97.91962	6.83E-02	150.2179	25.49336	-1
15859	2.97E-03	1.00E-03	97.93837	6.73E-02	150.2867	25.48711	-1
15860	6.88E-03	-2.75E-03	97.99463	6.67E-02	150.3804	25.50117	-1
15861	-3.28E-03	-2.48E-04	97.91212	6.77E-02	150.3929	25.48086	-1
15862	1.23E-02	1.78E-03	97.95337	0.0654699	150.2179	25.50274	-1
15863	1.23E-02	-4.15E-03	98.00961	6.80E-02	150.3429	25.49023	-1
15864	-1.53E-04	-9.21E-05	97.97212	6.70E-02	150.4304	25.50586	-1
15865	-5.62E-03	-9.21E-05	97.94962	6.61E-02	150.2929	25.49336	-1
15866	1.00E-02	-3.06E-03	97.99837	6.73E-02	150.1554	25.49961	-1
15867	-1.71E-03	3.77E-04	97.95337	6.58E-02	150.1804	25.49648	-1
15868	1.63E-02	8.46E-04	97.92712	6.73E-02	150.1179	25.49336	-1
15869	6.10E-03	-2.90E-03	98.02462	6.77E-02	149.9304	25.49023	-1
15870	9.23E-03	1.78E-03	97.89713	6.83E-02	149.8054	25.49492	-1
15871	-3.27E-03	2.88E-03	97.95337	6.45E-02	149.9992	25.49336	-1
15872	1.39E-02	-2.12E-03	97.96088	6.77E-02	150.0054	25.49648	-1
15873	3.76E-03	-1.50E-03	97.93837	6.77E-02	149.8117	25.50274	-1
15874	-9.27E-04	-7.17E-04	97.97212	6.77E-02	149.9429	25.48711	-1
15875	-1.71E-03	6.45E-05	97.91586	6.61E-02	150.2117	25.49492	-1
15876	-4.83E-03	6.90E-04	97.99088	6.64E-02	150.1929	25.49492	-1
15877	7.67E-03	5.33E-04	97.99463	6.61E-02	150.1617	25.49179	-1
15878	5.33E-03	1.31E-03	97.96461	0.0654699	150.2992	25.5043	-1
15879	1.08E-02	2.41E-03	97.95337	6.42E-02	150.4492	25.49492	-1
15880	-9.23E-04	1.31E-03	97.95337	6.45E-02	150.3179	25.49492	-1
15881	1.08E-02	-1.03E-03	97.94588	6.73E-02	150.3054	25.49961	-1
15882	1.00E-02	-3.84E-03	97.96837	6.70E-02	150.4242	25.49023	-1
15883	8.45E-03	1.31E-03	97.94962	6.67E-02	150.4617	25.48086	-1
15884	9.23E-03	2.10E-03	97.99837	6.61E-02	150.2679	25.49648	-1
15885	-1.39E-04	-9.14E-05	97.98712	6.45E-02	150.3179	25.49336	-1
15886	1.42E-03	-2.48E-04	97.91586	6.52E-02	150.5304	25.50117	-1
15887	0.0100193	1.94E-03	98.01337	6.45E-02	150.1367	25.50274	-1
15888	-1.37E-04	-1.34E-03	97.99463	6.48E-02	149.8367	25.49805	-1
15889	-4.05E-03	3.50E-03	97.94212	6.58E-02	149.9429	25.50117	-1
15890	2.99E-03	-2.12E-03	98.00961	6.48E-02	149.9867	25.48867	-1
15891	5.33E-03	8.46E-04	97.95712	6.39E-02	149.8679	25.50274	-1
15892	1.39E-02	6.90E-04	97.95337	6.45E-02	149.7054	25.49023	-1
15893	4.55E-03	1.00E-03	97.98712	6.48E-02	149.9117	25.50274	-1
15894	1.39E-02	-9.12E-05	97.96837	6.39E-02	150.0492	25.49179	-1
15895	1.16E-02	1.47E-03	97.96088	6.39E-02	149.9742	25.49961	-1
15896	1.55E-02	-1.81E-03	97.97212	6.45E-02	150.0117	25.48867	-1
15897	1.00E-02	1.94E-03	97.93087	6.42E-02	150.2554	25.49179	-1
15898	-1.34E-04	-4.04E-04	97.96088	6.39E-02	150.3179	25.49648	-1
15899	8.46E-03	2.25E-03	97.97587	6.58E-02	150.1804	25.50274	-1
15900	-9.50E-03	5.34E-04	97.97587	6.48E-02	150.2742	25.49492	-1
15901	1.43E-03	-3.06E-03	97.95712	6.33E-02	150.4054	25.49336	-1
15902	4.56E-03	-3.22E-03	97.88212	6.42E-02	150.3804	25.49336	-1
15903	1.47E-02	3.03E-03	97.91962	6.39E-02	150.2054	25.50274	-1
15904	5.34E-03	2.25E-03	97.98712	6.42E-02	150.2992	25.49805	-1
15905	8.46E-03	-9.08E-05	97.94588	6.52E-02	150.3804	25.49805	-1
15906	1.00E-02	-2.28E-03	98.01337	6.42E-02	150.3304	25.49492	-1
15907	3.78E-03	2.25E-03	97.94962	6.48E-02	150.0992	25.49648	-1
15908	8.47E-03	-3.68E-03	97.99837	6.45E-02	150.0929	25.51055	-1
15909	3.00E-03	2.41E-03	97.92337	6.30E-02	150.0804	25.49179	-1
15910	1.00E-02	-3.53E-03	97.94212	6.27E-02	149.9179	25.49179	-1
15911	7.69E-03	1.47E-03	97.97962	6.30E-02	149.7742	25.49648	-1
15912	-6.38E-03	-2.59E-03	97.97212	6.30E-02	149.8367	25.5043	-1
15913	6.60E-04	6.91E-04	97.96837	6.36E-02	149.8554	25.5043	-1
15914	9.25E-03	-2.43E-03	97.94212	6.42E-02	149.8054	25.5043	-1
15915	-4.81E-03	6.57E-05	97.92337	6.33E-02	149.9617	25.50117	-1
15916	1.16E-02	2.22E-04	97.91212	6.17E-02	150.1742	25.49805	-1
15917	7.69E-03	-9.04E-05	97.98338	6.36E-02	150.1742	25.49961	-1
15918	1.32E-02	-9.04E-05	97.96837	6.20E-02	150.0429	25.49648	-1
15919	-9.02E-04	-5.59E-04	98.01337	6.23E-02	150.0304	25.49961	-1
15920	9.26E-03	-3.68E-03	97.92337	6.20E-02	150.2242	25.49648	-1
15921	1.16E-02	-7.15E-04	97.91962	6.23E-02	150.2179	25.50586	-1
15922	5.35E-03	-5.59E-04	97.94588	6.42E-02	150.0929	25.50586	-1
15923	-2.46E-03	2.72E-03	97.95712	6.20E-02	150.1117	25.49961	-1
15924	6.66E-04	1.63E-03	97.97962	6.08E-02	150.3117	25.5043	-1
15925	-3.24E-03	1.47E-03	97.99463	6.02E-02	150.2742	25.50898	-1
15926	-4.80E-03	1.00E-03	97.96461	6.20E-02	150.0992	25.49961	-1
15927	1.71E-02	5.35E-04	97.90462	6.23E-02	150.0992	25.49961	-1
15928	4.57E-03	1.00E-03	97.91962	6.33E-02	150.1929	25.49648	-1
15929	0.0116024	-2.12E-03	97.92712	6.20E-02	150.0679	25.50742	-1
15930	3.01E-03	2.22E-04	98.02087	6.17E-02	149.8429	25.50117	-1
15931	1.32E-02	1.47E-03	97.87086	6.30E-02	149.9054	25.50274	-1
15932	6.92E-03	2.23E-04	97.93087	6.27E-02	150.0304	25.50117	-1
15933	1.47E-02	-7.15E-04	97.97962	6.30E-02	149.9554	25.49648	-1
15934	0.0108242	-1.34E-03	98.00961	6.11E-02	149.8804	25.49805	-1
15935	1.16E-02	1.32E-03	97.96837	6.17E-02	150.1179	25.50898	-1
15936	-7.14E-03	1.00E-03	97.93462	6.17E-02	150.3242	25.49336	-1
15937	-8.91E-04	1.47E-03	97.94212	6.08E-02	150.2617	25.49961	-1
15938	-1.09E-04	2.25E-03	97.93087	6.08E-02	150.1742	25.5043	-1
15939	-1.67E-03	2.23E-04	97.97587	6.11E-02	150.2929	25.50117	-1
15940	2.24E-03	-3.37E-03	97.93462	6.08E-02	150.4242	25.49492	-1
15941	9.27E-03	1.32E-03	98.00212	6.20E-02	150.3429	25.49336	-1
15942	7.71E-03	1.47E-03	97.97587	6.23E-02	150.2929	25.5043	-1
15943	1.08E-02	-1.34E-03	98.00587	6.36E-02	150.2992	25.5043	-1
15944	3.80E-03	-2.90E-03	97.99463	6.08E-02	150.4492	25.50274	-1
15945	1.47E-02	2.57E-03	97.97587	6.08E-02	150.3492	25.49805	-1
15946	5.36E-03	8.48E-04	97.96461	6.11E-02	150.1867	25.49805	-1
15947	4.58E-03	1.94E-03	97.92712	6.11E-02	150.2179	25.49805	-1
15948	-6.36E-03	-5.58E-04	97.98712	6.17E-02	150.2242	25.51211	-1
15949	1.24E-02	8.48E-04	97.95337	0.0589073	150.0867	25.49179	-1
15950	3.80E-03	1.94E-03	97.98712	6.02E-02	149.9179	25.50117	-1
15951	1.32E-02	1.16E-03	97.90462	5.98E-02	149.9804	25.49648	-1
15952	6.93E-03	6.92E-04	98.00961	6.20E-02	150.0929	25.49961	-1
15953	3.03E-03	5.36E-04	97.97212	5.95E-02	150.0367	25.49648	-1
15954	4.59E-03	2.72E-03	98.02462	6.11E-02	149.9867	25.49961	-1
15955	1.16E-02	3.80E-04	97.96837	6.05E-02	150.1617	25.49805	-1
15956	1.08E-02	-1.18E-03	97.99088	0.0592198	150.4367	25.48867	-1
15957	1.16E-02	1.16E-03	97.93837	6.05E-02	150.4304	25.50274	-1
15958	-9.47E-03	-1.03E-03	97.91212	6.05E-02	150.2992	25.49961	-1
15959	4.59E-03	-8.70E-04	97.99463	5.95E-02	150.4554	25.49805	-1
15960	8.50E-03	-2.12E-03	97.97962	6.05E-02	150.5804	25.50586	-1
15961	-4.00E-03	1.47E-03	97.96461	6.11E-02	150.4367	25.5043	-1
15962	0.0124054	5.36E-04	97.97212	0.0592198	150.3179	25.49805	-1
15963	7.72E-03	2.10E-03	97.97962	5.98E-02	150.3992	25.48398	-1
15964	1.40E-02	1.63E-03	97.98712	6.11E-02	150.5054	25.49961	-1
15965	8.50E-03	-8.89E-05	97.98712	6.08E-02	150.4117	25.49023	-1
15966	-1.66E-03	-4.62E-03	97.96088	6.08E-02	150.2242	25.5043	-1
15967	9.28E-03	1.00E-03	97.94212	5.98E-02	150.2242	25.49648	-1
15968	6.92E-04	1.47E-03	98.00587	0.0589073	150.1679	25.49648	-1
15969	1.55E-02	1.00E-03	97.96461	0.0589073	150.0867	25.48867	-1
15970	6.94E-03	2.24E-04	97.93837	5.86E-02	149.8992	25.49961	-1
15971	3.04E-03	1.01E-03	97.95337	5.95E-02	149.9492	25.50586	-1
15972	4.60E-03	-3.21E-03	97.99088	6.02E-02	150.0929	25.49023	-1
15973	6.16E-03	1.94E-03	97.96461	5.80E-02	149.9929	25.49961	-1
15974	-5.56E-03	-1.34E-03	97.88212	0.0592198	149.9804	25.49961	-1
15975	1.24E-02	-1.03E-03	97.96837	5.95E-02	150.1679	25.49336	-1
15976	9.29E-03	-2.45E-04	97.96088	5.95E-02	150.3742	25.48867	-1
15977	9.29E-03	8.49E-04	97.97587	6.11E-02	150.3179	25.50586	-1
15978	3.04E-03	2.72E-03	98.00212	6.02E-02	150.2804	25.49961	-1
15979	3.04E-03	-1.34E-03	97.91212	5.80E-02	150.4054	25.49179	-1
15980	1.01E-02	1.16E-03	97.95712	5.95E-02	150.5179	25.48242	-1
15981	6.98E-04	3.80E-04	97.98338	5.98E-02	150.3742	25.49492	-1
15982	-5.55E-03	-8.84E-05	97.91212	5.83E-02	150.2492	25.50898	-1
15983	2.26E-03	1.79E-03	97.94588	5.95E-02	150.3929	25.49805	-1
15984	-3.21E-03	-3.37E-03	97.94588	5.83E-02	150.5492	25.49023	-1
15985	5.39E-03	1.79E-03	97.95712	5.95E-02	150.3554	25.49179	-1
15986	0.016325	-1.34E-03	97.97212	5.86E-02	150.3179	25.49805	-1
15987	3.82E-03	1.47E-03	97.94588	5.70E-02	150.2867	25.50117	-1
15988	1.48E-02	-3.06E-03	97.96461	5.80E-02	150.2429	25.50117	-1
15989	-1.64E-03	3.81E-04	97.97962	5.86E-02	150.0804	25.49492	-1
15990	-6.33E-03	2.41E-03	97.97962	6.08E-02	149.9554	25.49805	-1
15991	-7.11E-03	-4.62E-03	98.01712	0.0589073	150.0992	25.49961	-1
15992	6.95E-03	-1.18E-03	97.96461	5.98E-02	150.1054	25.49805	-1
15993	-1.02E-02	1.63E-03	97.94212	0.0589073	149.9429	25.49961	-1
15994	8.52E-03	-3.84E-03	97.99463	0.0589073	150.0242	25.50586	-1
15995	-1.18E-02	-2.12E-03	97.95337	5.86E-02	150.3117	25.49336	-1
15996	-1.96E-02	2.41E-03	97.94588	5.64E-02	150.3679	25.49961	-1
15997	5.39E-03	1.79E-03	97.92712	5.98E-02	150.2867	25.49805	-1
15998	4.61E-03	-1.49E-03	97.95337	0.0589073	150.3054	25.49648	-1
15999	5.40E-03	-2.28E-03	97.98338	0.0592198	150.4742	25.49492	-1
16000	9.30E-03	2.57E-03	98.01712	0.0589073	150.4554	25.49648	-1
16001	-8.54E-04	2.72E-03	97.95337	5.83E-02	150.3367	25.50274	-1
16002	9.30E-03	-3.99E-03	98.02087	5.73E-02	150.4179	25.49336	-1
16003	-5.54E-03	2.57E-03	98.00212	5.80E-02	150.4929	25.49336	-1
16004	5.40E-03	6.85E-05	97.92712	5.70E-02	150.4554	25.50586	-1
16005	-8.51E-04	2.41E-03	97.95337	5.80E-02	150.2992	25.49961	-1
16006	-1.18E-02	2.88E-03	97.94212	5.86E-02	150.4054	25.49648	-1
16007	9.31E-03	-1.18E-03	98.00587	5.77E-02	150.3554	25.50274	-1
16008	-5.54E-03	-1.18E-03	97.97587	5.83E-02	150.1617	25.49648	-1
16009	6.18E-03	3.81E-04	97.89713	5.80E-02	149.9304	25.50117	-1
16010	1.01E-02	-5.56E-04	97.90837	5.80E-02	150.0367	25.49179	-1
16011	8.53E-03	-3.06E-03	97.93462	5.73E-02	150.0742	25.50117	-1
16012	2.28E-03	2.41E-03	97.95337	5.70E-02	149.9117	25.50274	-1
16013	-8.47E-04	1.79E-03	98.02087	5.95E-02	149.8304	25.49961	-1
16014	-3.97E-03	-5.56E-04	97.96837	5.80E-02	150.0617	25.48711	-1
16015	3.84E-03	1.79E-03	97.93837	5.80E-02	150.2429	25.50117	-1
16016	-1.62E-03	-3.06E-03	97.89713	5.83E-02	150.1992	25.50274	-1
16017	8.53E-03	1.32E-03	97.91586	5.83E-02	150.1992	25.49961	-1
16018	2.28E-03	2.10E-03	97.97587	5.58E-02	150.3679	25.49492	-1
16019	-3.97E-03	6.94E-04	97.97587	5.73E-02	150.4242	25.51211	-1
16020	-1.62E-03	-2.43E-03	97.98712	5.77E-02	150.2929	25.49023	-1
16021	1.09E-02	8.50E-04	97.92712	5.61E-02	150.2929	25.50117	-1
16022	2.29E-03	1.01E-03	97.94962	5.73E-02	150.3679	25.49961	-1
16023	4.63E-03	2.88E-03	97.89713	5.83E-02	150.4679	25.50586	-1
16024	9.32E-03	-2.12E-03	97.93837	5.73E-02	150.2554	25.49961	-1
16025	2.29E-03	-1.65E-03	97.97212	5.98E-02	150.3179	25.49961	-1
16026	4.63E-03	5.38E-04	97.99088	5.77E-02	150.4554	25.5043	-1
16027	7.76E-03	-3.06E-03	97.97962	5.73E-02	150.2804	25.50274	-1
16028	8.54E-03	8.51E-04	97.98712	5.70E-02	150.0242	25.49648	-1
16029	2.29E-03	-3.37E-03	97.99463	5.61E-02	150.0492	25.5043	-1
16030	2.29E-03	-1.18E-03	97.94962	5.73E-02	150.2054	25.49805	-1
16031	-5.34E-05	6.94E-05	97.97587	5.58E-02	150.0179	25.49179	-1
16032	1.40E-02	1.01E-03	97.97212	5.55E-02	149.9242	25.49648	-1
16033	-4.74E-03	-1.02E-03	97.94212	5.73E-02	150.0117	25.50274	-1
16034	1.71E-02	2.73E-03	97.98338	5.64E-02	150.1679	25.49492	-1
16035	7.76E-03	1.01E-03	97.97962	5.61E-02	150.2492	25.49805	-1
16036	1.17E-02	6.95E-04	97.97962	5.64E-02	150.2867	25.49805	-1
16037	7.32E-04	-1.02E-03	97.91212	5.52E-02	150.3554	25.48555	-1
16038	7.76E-03	8.51E-04	97.94588	5.73E-02	150.4992	25.49023	-1
16039	7.76E-03	-7.12E-04	97.99463	5.80E-02	150.3992	25.49961	-1
16040	6.98E-03	-2.59E-03	97.96837	5.52E-02	150.3304	25.50117	-1
16041	9.33E-03	-1.81E-03	97.97962	5.73E-02	150.3992	25.49492	-1
16042	6.20E-03	-2.59E-03	97.93087	5.64E-02	150.5242	25.50117	-1
16043	-3.95E-03	2.26E-04	98.00587	5.48E-02	150.3867	25.50274	-1
16044	-8.64E-03	3.66E-03	97.97962	5.58E-02	150.2867	25.50117	-1
16045	2.30E-03	2.41E-03	97.91962	5.58E-02	150.4679	25.49492	-1
16046	6.20E-03	1.01E-03	97.94962	5.73E-02	150.4929	25.50117	-1
16047	1.25E-02	6.99E-05	97.94588	5.77E-02	150.1679	25.49961	-1
16048	4.64E-03	-1.18E-03	98.00212	5.83E-02	150.0242	25.49023	-1
16049	-4.39E-05	1.32E-03	97.94962	5.73E-02	150.1304	25.49805	-1
16050	1.01E-02	2.10E-03	98.00212	5.58E-02	150.1117	25.48867	-1
16051	7.40E-04	1.79E-03	97.93087	5.67E-02	149.9992	25.49492	-1
16052	1.17E-02	6.95E-04	97.97587	5.55E-02	149.9429	25.49961	-1
16053	1.01E-02	-7.11E-04	97.97212	5.64E-02	150.0804	25.49648	-1
16054	3.86E-03	-2.43E-03	98.00212	5.61E-02	149.9929	25.49805	-1
16055	8.55E-03	2.73E-03	97.97212	5.42E-02	149.9617	25.49336	-1
16056	8.55E-03	-3.52E-03	97.93837	5.42E-02	150.0367	25.49961	-1
16057	7.77E-03	1.63E-03	97.92712	5.55E-02	150.2554	25.50742	-1
16058	1.25E-02	-5.55E-04	97.93462	5.64E-02	150.2679	25.48711	-1
16059	4.65E-03	-3.05E-03	98.01337	5.67E-02	150.1554	25.49336	-1
16060	1.53E-03	2.26E-03	97.89713	5.58E-02	150.1867	25.49336	-1
16061	1.48E-02	1.79E-03	97.98338	5.77E-02	150.3304	25.49805	-1
16062	7.46E-04	-2.42E-04	97.96837	5.70E-02	150.2742	25.50586	-1
16063	2.31E-03	1.01E-03	97.89337	5.61E-02	150.1679	25.50117	-1
16064	7.78E-03	8.52E-04	97.96837	5.58E-02	150.1367	25.51367	-1
16065	-1.02E-02	2.27E-04	97.98338	5.55E-02	150.2867	25.49961	-1
16066	-7.85E-03	-3.37E-03	97.97962	5.48E-02	150.2679	25.50274	-1
16067	2.31E-03	-3.21E-03	97.93837	5.58E-02	149.8679	25.49648	-1
16068	-6.28E-03	1.79E-03	97.90837	5.45E-02	149.8929	25.50117	-1
16069	9.34E-03	-2.42E-04	97.95712	5.55E-02	149.9617	25.50117	-1
16070	7.00E-03	1.32E-03	97.95337	5.61E-02	149.7867	25.49179	-1
16071	1.48E-02	1.32E-03	97.98338	5.58E-02	149.6742	25.50117	-1
16072	2.32E-03	1.95E-03	97.97587	5.55E-02	149.8054	25.49023	-1
16073	7.78E-03	1.32E-03	97.95712	5.58E-02	149.8992	25.49492	-1
16074	1.33E-02	6.96E-04	97.99837	5.48E-02	149.7554	25.49648	-1
16075	3.88E-03	-3.52E-03	97.96088	5.42E-02	149.9304	25.49336	-1
16076	5.44E-03	1.63E-03	97.95337	0.0592198	150.2117	25.49179	-1
16077	4.66E-03	1.48E-03	97.89337	5.55E-02	150.3304	25.5043	-1
16078	-3.15E-03	1.95E-03	97.91586	5.55E-02	150.3054	25.49805	-1
16079	3.88E-03	-5.24E-03	97.97962	5.58E-02	150.2742	25.49492	-1
16080	3.88E-03	-7.10E-04	97.96837	5.58E-02	150.4492	25.49023	-1
16081	3.10E-03	-5.54E-04	97.94588	5.45E-02	150.4554	25.51055	-1
16082	7.59E-04	6.96E-04	97.97962	5.39E-02	150.3617	25.49961	-1
16083	-2.37E-03	8.52E-04	97.93837	5.45E-02	150.5617	25.51211	-1
16084	1.56E-02	1.79E-03	97.94962	5.52E-02	150.6242	25.49648	-1
16085	1.33E-02	1.63E-03	98.01712	5.61E-02	150.4742	25.49648	-1
16086	7.01E-03	8.52E-04	97.96461	5.52E-02	150.4804	25.49648	-1
16087	-3.93E-03	8.52E-04	97.93462	5.58E-02	150.5054	25.49492	-1
16088	7.79E-03	1.63E-03	97.99088	0.0520322	150.4554	25.49648	-1
16089	-8.01E-04	-3.52E-03	97.93462	5.45E-02	150.2617	25.50586	-1
16090	7.63E-04	3.04E-03	97.97962	5.52E-02	150.2804	25.50742	-1
16091	1.25E-02	6.96E-04	97.94212	5.17E-02	150.4179	25.50742	-1
16092	-1.58E-03	1.95E-03	97.93087	5.55E-02	150.2992	25.49961	-1
16093	1.01E-02	1.63E-03	97.92712	5.48E-02	150.1742	25.49648	-1
16094	-3.92E-03	8.53E-04	97.98712	5.45E-02	150.3429	25.50586	-1
16095	6.23E-03	5.40E-04	97.89713	5.64E-02	150.5679	25.49805	-1
16096	7.67E-04	-1.02E-03	97.97587	5.52E-02	150.5492	25.50117	-1
16097	1.09E-02	-3.37E-03	97.96837	5.45E-02	150.5242	25.4793	-1
16098	1.17E-02	-2.43E-03	97.96461	5.58E-02	150.6492	25.50117	-1
16099	3.89E-03	1.48E-03	97.91586	5.52E-02	150.7554	25.50117	-1
16100	7.02E-03	8.53E-04	97.92712	5.64E-02	150.6054	25.50742	-1
16101	1.55E-03	7.16E-05	97.96088	5.36E-02	150.5992	25.50742	-1
16102	-5.48E-03	-3.52E-03	97.95337	5.36E-02	150.7929	25.49648	-1
16103	8.58E-03	1.95E-03	97.92337	5.61E-02	150.6492	25.49961	-1
16104	1.33E-02	-1.80E-03	97.91586	5.55E-02	150.5742	25.50742	-1
