Seconds	O2	CO2	BP	WVP	FlowRate	Temp	Marker
13043	-0.0108223	8.89E-03	98.00961	0.9436083	149.2242	25.48242	-1
13044	-1.32E-02	1.28E-02	97.95337	0.9436083	149.4304	25.4793	-1
13045	-6.92E-03	1.20E-02	97.99837	0.9423583	149.4492	25.48555	-1
13046	4.80E-03	1.08E-02	97.99463	0.9395458	149.3242	25.47773	-1
13047	-9.26E-03	1.28E-02	98.00587	0.9398583	149.3804	25.48711	-1
13048	-5.35E-03	7.48E-03	97.97212	0.9379832	149.5804	25.49023	-1
13049	-1.00E-02	7.80E-03	98.02462	0.9361082	149.4554	25.48242	-1
13050	-7.70E-03	1.20E-02	98.00212	0.9351707	149.3054	25.49023	-1
13051	8.98E-04	1.25E-02	97.95337	0.9332956	149.3804	25.47305	-1
13052	-2.10E-02	6.08E-03	97.97587	0.9320456	149.5304	25.49492	-1
13053	1.03E-02	1.08E-02	97.90088	0.9317331	149.3804	25.48242	-1
13054	-5.35E-03	1.34E-02	98.00961	0.9304831	149.2554	25.48242	-1
13055	-3.79E-03	6.70E-03	97.99837	0.9307956	149.4179	25.48086	-1
13056	-6.13E-03	1.20E-02	98.00212	0.9286081	149.3367	25.48242	-1
13057	-9.26E-03	6.70E-03	98.00961	0.9264205	149.0929	25.48242	-1
13058	3.24E-03	1.17E-02	97.97212	0.9270455	148.9491	25.48867	-1
13059	-9.26E-03	1.12E-02	98.02087	0.926108	149.1179	25.48711	-1
13060	-1.24E-02	9.05E-03	97.95337	0.925483	149.1179	25.47773	-1
13061	-6.13E-03	9.36E-03	98.02462	0.924233	148.9554	25.48867	-1
13062	-2.49E-02	0.0063898	98.00587	0.9226705	149.1116	25.49023	-1
13063	1.13E-04	8.42E-03	97.92337	0.9214205	149.3804	25.48555	-1
13064	-3.01E-03	9.20E-03	97.94588	0.9214205	149.4742	25.48398	-1
13065	-1.00E-02	9.83E-03	97.99088	0.9204829	149.3804	25.46992	-1
13066	5.58E-03	9.36E-03	97.94588	0.9192329	149.4867	25.46523	-1
13067	-1.32E-02	1.17E-02	97.99088	0.9170454	149.6304	25.47461	-1
13068	-4.57E-03	1.09E-02	97.95337	0.9179829	149.5804	25.47461	-1
13069	3.24E-03	9.52E-03	97.92712	0.9167329	149.4929	25.48086	-1
13070	3.24E-03	5.92E-03	97.93462	0.9142329	149.6054	25.49023	-1
13071	6.36E-03	7.48E-03	97.91586	0.9142329	149.7492	25.48086	-1
13072	2.46E-03	8.42E-03	98.00587	0.9126703	149.6742	25.48086	-1
13073	-6.92E-03	9.98E-03	97.96837	0.9111078	149.5117	25.48867	-1
13074	-3.79E-03	8.89E-03	97.93462	0.9107953	149.5867	25.48086	-1
13075	-1.45E-03	8.27E-03	97.93462	0.9089203	149.6429	25.48242	-1
13076	-0.0100441	1.05E-02	97.94212	0.9086078	149.2804	25.48086	-1
13077	4.80E-03	7.64E-03	97.90088	0.9089203	149.1992	25.48555	-1
13078	-4.58E-03	9.36E-03	97.95712	0.9064202	149.2679	25.46836	-1
13079	-2.23E-03	1.12E-02	97.98338	0.9073578	149.2991	25.47461	-1
13080	4.02E-03	8.58E-03	98.00212	0.9073578	149.0742	25.47617	-1
13081	3.24E-03	1.11E-02	97.97962	0.9054827	149.1179	25.47148	-1
13082	-6.68E-04	5.61E-03	98.02087	0.9045452	149.3554	25.48242	-1
13083	-8.48E-03	7.17E-03	97.94962	0.9042327	149.4241	25.48398	-1
13084	-2.23E-03	9.99E-03	97.95712	0.9011077	149.3742	25.4793	-1
13085	-0.0100441	8.11E-03	97.99837	0.9004827	149.5304	25.47773	-1
13086	-3.01E-03	5.77E-03	97.98338	0.8992326	149.6179	25.48242	-1
13087	-1.47E-02	9.52E-03	97.93462	0.9007952	149.4679	25.47617	-1
13088	9.49E-03	8.11E-03	97.95337	0.8982951	149.4241	25.46992	-1
13089	-1.00E-02	8.74E-03	98.02462	0.8986076	149.5617	25.47617	-1
13090	-6.14E-03	4.99E-03	97.97962	0.8970451	149.5367	25.47148	-1
13091	2.45E-03	7.02E-03	98.03963	0.8970451	149.3992	25.47305	-1
13092	-6.92E-03	7.17E-03	97.98338	0.8954825	149.4992	25.47773	-1
13093	-1.45E-03	7.95E-03	98.00961	0.8954825	149.6304	25.4793	-1
13094	-6.68E-04	6.24E-03	97.94962	0.8954825	149.4679	25.47305	-1
13095	4.80E-03	9.83E-03	98.03213	0.89267	149.3492	25.47773	-1
13096	-0.0100441	1.03E-02	97.97587	0.89267	149.3679	25.48398	-1
13097	-6.14E-03	1.06E-02	97.98338	0.890795	149.2554	25.47773	-1
13098	-1.40E-02	7.33E-03	97.98338	0.8917325	149.0679	25.48398	-1
13099	-1.45E-03	9.20E-03	97.97587	0.8889199	149.0554	25.46992	-1
13100	-7.70E-03	9.05E-03	97.99088	0.8911075	149.1492	25.46992	-1
13101	-1.45E-03	8.58E-03	97.92712	0.8892325	148.9617	25.47305	-1
13102	-6.14E-03	6.71E-03	98.02087	0.8892325	149.0117	25.47617	-1
13103	6.36E-03	1.01E-02	97.92712	0.8889199	149.2304	25.48242	-1
13104	-1.32E-02	7.02E-03	98.00212	0.8864199	149.3367	25.4793	-1
13105	8.93E-04	7.33E-03	97.93087	0.8861074	149.2179	25.48555	-1
13106	6.36E-03	6.71E-03	98.02087	0.8857949	149.3179	25.47148	-1
13107	-0.0108242	9.52E-03	98.03963	0.8848574	149.4117	25.48398	-1
13108	-1.45E-03	3.89E-03	98.00961	0.8814198	149.2366	25.48555	-1
13109	-4.58E-03	4.36E-03	97.97962	0.8832949	149.1554	25.49648	-1
13110	-3.80E-03	7.64E-03	97.96837	0.8829824	149.2679	25.48867	-1
13111	-3.01E-03	8.58E-03	97.91586	0.8836074	149.3054	25.47617	-1
13112	1.67E-03	8.27E-03	97.93837	0.8820449	149.2054	25.48086	-1
13113	-8.48E-03	9.52E-03	97.97587	0.8820449	149.2491	25.48086	-1
13114	-5.36E-03	8.27E-03	97.91962	0.8804823	149.4117	25.48242	-1
13115	1.11E-04	7.33E-03	97.94962	0.8801698	149.2617	25.46211	-1
13116	-3.80E-03	8.58E-03	97.97587	0.8817323	148.9929	25.47617	-1
13117	4.80E-03	0.0093624	97.96837	0.8789198	148.9929	25.47773	-1
13118	-0.0014534	5.61E-03	97.94588	0.8776698	149.0554	25.48711	-1
13119	-8.48E-03	6.24E-03	98.02837	0.8770448	148.8991	25.48555	-1
13120	-8.48E-03	8.74E-03	98.02462	0.8751698	148.8616	25.48242	-1
13121	-8.48E-03	6.39E-03	97.93462	0.8754823	149.0179	25.47148	-1
13122	-1.40E-02	4.83E-03	97.99088	0.8742322	149.1116	25.47617	-1
13123	-3.01E-03	4.21E-03	97.97587	0.8742322	149.1116	25.47773	-1
13124	-3.01E-03	1.01E-02	98.01712	0.8732947	149.1929	25.48555	-1
13125	3.24E-03	2.49E-03	97.98338	0.8726697	149.3242	25.47148	-1
13126	3.23E-03	6.71E-03	98.04338	0.8739197	149.2429	25.47617	-1
13127	-0.0014534	8.43E-03	97.93837	0.8720447	149.1554	25.47773	-1
13128	3.23E-03	2.33E-03	97.99837	0.8729822	149.2742	25.47148	-1
13129	-1.08E-02	6.55E-03	97.97212	0.8711072	149.4367	25.48398	-1
13130	1.67E-03	4.83E-03	97.95337	0.8711072	149.2742	25.48086	-1
13131	1.09E-04	7.49E-03	97.95712	0.8720447	149.2366	25.47148	-1
13132	-4.58E-03	5.61E-03	98.03587	0.8701697	149.3742	25.48867	-1
13133	-6.14E-03	9.52E-03	98.01337	0.8692322	149.3867	25.48867	-1
13134	7.14E-03	4.21E-03	97.96461	0.8673571	149.2366	25.49023	-1
13135	-6.92E-03	5.77E-03	98.01712	0.8670446	149.2366	25.48086	-1
13136	6.36E-03	6.39E-03	97.99463	0.8667321	149.2554	25.48398	-1
13137	-3.02E-03	3.27E-03	98.03963	0.8657946	149.1054	25.4793	-1
13138	-1.24E-02	8.11E-03	97.95337	0.8676696	148.9054	25.48086	-1
13139	-6.92E-03	7.33E-03	97.97212	0.8661071	148.9742	25.47773	-1
13140	1.67E-03	6.24E-03	98.00961	0.8657946	149.1366	25.49336	-1
13141	-3.80E-03	6.71E-03	98.02087	0.8654821	148.9929	25.49023	-1
13142	-3.80E-03	4.36E-03	97.94962	0.8642321	148.9117	25.48711	-1
13143	-6.71E-04	7.18E-03	97.92712	0.8645446	149.2617	25.48555	-1
13144	-4.58E-03	7.02E-03	98.00212	0.862982	149.4179	25.48711	-1
13145	8.89E-04	7.96E-03	97.93837	0.8620446	149.1929	25.49336	-1
13146	-1.00E-02	2.49E-03	97.96461	0.8617321	149.1116	25.47461	-1
13147	7.92E-03	6.40E-03	97.98338	0.862982	149.3179	25.47773	-1
13148	-6.92E-03	2.96E-03	98.00961	0.8620446	149.3242	25.46367	-1
13149	8.70E-03	8.58E-03	97.99088	0.8614196	149.1617	25.47617	-1
13150	2.45E-03	6.40E-03	97.92712	0.8626695	149.1492	25.47773	-1
13151	7.14E-03	8.11E-03	97.98712	0.8607945	149.2929	25.47773	-1
13152	-1.16E-02	5.30E-03	98.03213	0.8617321	149.2742	25.47773	-1
13153	-0.0014534	8.43E-03	98.03587	0.8595445	149.1804	25.49648	-1
13154	1.67E-03	7.49E-03	98.00587	0.8576695	149.1804	25.47305	-1
13155	-8.49E-03	3.27E-03	97.95712	0.858607	149.2617	25.48711	-1
13156	-5.36E-03	6.71E-03	97.98338	0.857357	149.0429	25.49023	-1
13157	5.58E-03	7.65E-03	97.97587	0.8570445	148.8741	25.48086	-1
13158	7.92E-03	7.65E-03	97.93087	0.8564194	148.9179	25.49023	-1
13159	-4.58E-03	7.49E-03	97.92712	0.8561069	148.9991	25.47773	-1
13160	2.45E-03	5.30E-03	97.98712	0.857357	148.8492	25.47461	-1
13161	4.01E-03	0.0076467	97.99463	0.8554819	148.6866	25.47617	-1
13162	2.45E-03	7.18E-03	97.98712	0.856732	148.9679	25.47773	-1
13163	-6.93E-03	8.27E-03	97.98338	0.8557944	149.1492	25.4793	-1
13164	8.89E-04	2.65E-03	97.98712	0.8551694	149.0804	25.4793	-1
13165	-7.71E-03	5.62E-03	97.99088	0.8545445	149.0742	25.47461	-1
13166	-1.46E-03	8.12E-03	98.02087	0.8539194	149.2554	25.48242	-1
13167	1.67E-03	6.55E-03	97.97587	0.8536069	149.2117	25.4793	-1
13168	-6.73E-04	2.80E-03	97.94212	0.8536069	149.0554	25.47773	-1
13169	-5.36E-03	6.40E-03	97.99463	0.8536069	149.1554	25.48867	-1
13170	8.89E-04	7.18E-03	97.99837	0.8529819	149.2929	25.48242	-1
13171	4.01E-03	6.40E-03	97.96837	0.8520444	149.1866	25.47773	-1
13172	-1.40E-02	6.08E-03	98.03213	0.8539194	149.0491	25.48711	-1
13173	3.23E-03	7.34E-03	97.97212	0.8551694	149.1866	25.48867	-1
13174	9.48E-03	7.96E-03	97.99837	0.8523569	149.1804	25.48867	-1
13175	1.67E-03	5.15E-03	97.99088	0.8517319	148.9742	25.48867	-1
13176	-6.75E-04	6.09E-03	97.94212	0.8520444	148.8616	25.49179	-1
13177	-5.36E-03	5.77E-03	97.97962	0.8504819	148.9804	25.49336	-1
13178	-6.92E-03	7.02E-03	97.97587	0.8476693	148.8179	25.48711	-1
13179	-6.92E-03	7.34E-03	98.00212	0.8504819	148.7054	25.49179	-1
13180	-3.02E-03	4.05E-03	98.02087	0.8486068	148.7554	25.4793	-1
13181	-6.75E-04	7.65E-03	97.98338	0.8476693	148.8991	25.48398	-1
13182	5.58E-03	2.02E-03	97.93087	0.8486068	148.7429	25.48711	-1
13183	-1.46E-03	4.37E-03	98.01712	0.8492318	148.9054	25.49179	-1
13184	8.70E-03	5.93E-03	97.92337	0.8470443	149.0616	25.48555	-1
13185	3.23E-03	5.93E-03	97.96837	0.8473568	149.1116	25.48555	-1
13186	1.67E-03	5.30E-03	97.88962	0.8476693	148.9617	25.4793	-1
13187	-2.24E-03	7.96E-03	98.03963	0.8473568	149.0929	25.48555	-1
13188	7.92E-03	2.49E-03	97.97212	0.8486068	149.1242	25.48242	-1
13189	-2.24E-03	6.09E-03	97.97212	0.8461068	149.0179	25.48867	-1
13190	9.48E-03	5.93E-03	97.97587	0.8448568	148.9679	25.48867	-1
13191	-6.77E-04	7.34E-03	98.02087	0.8464193	149.1366	25.48711	-1
13192	1.05E-04	4.99E-03	97.98712	0.8442318	149.0304	25.4793	-1
13193	8.70E-03	7.34E-03	97.98712	0.8445443	148.9491	25.48555	-1
13194	3.23E-03	6.56E-03	97.99837	0.8439193	149.0242	25.48867	-1
13195	2.45E-03	7.96E-03	97.95337	0.8442318	148.8179	25.48555	-1
13196	-6.75E-04	1.71E-03	98.00212	0.8454818	148.5429	25.48242	-1
13197	4.01E-03	4.06E-03	97.91962	0.8454818	148.5304	25.4793	-1
13198	9.48E-03	6.40E-03	97.94962	0.8436068	148.6492	25.48555	-1
13199	-6.93E-03	5.46E-03	98.01712	0.8448568	148.5554	25.4793	-1
13200	-6.93E-03	2.02E-03	98.00587	0.8445443	148.4117	25.48086	-1
13201	6.36E-03	7.34E-03	98.00587	0.8429818	148.5929	25.48867	-1
13202	1.67E-03	7.96E-03	97.94588	0.8426692	148.6866	25.49023	-1
13203	-6.77E-04	6.40E-03	97.98712	0.8401692	148.7242	25.48867	-1
13204	-2.24E-03	4.68E-03	97.99463	0.8417317	148.8179	25.49648	-1
13205	-6.77E-04	4.99E-03	97.94212	0.8417317	148.9866	25.49336	-1
13206	-6.93E-03	2.34E-03	97.99837	0.8404817	148.9304	25.48086	-1
13207	-2.24E-03	8.12E-03	98.02087	0.8423567	148.8492	25.47461	-1
13208	-4.58E-03	6.56E-03	97.95712	0.8423567	149.0054	25.48086	-1
13209	7.13E-03	6.87E-03	98.02087	0.8417317	148.9554	25.48398	-1
13210	-1.46E-03	5.15E-03	97.88962	0.8407942	148.8179	25.48867	-1
13211	5.57E-03	5.46E-03	97.99088	0.8407942	148.9491	25.4793	-1
13212	-1.40E-02	6.56E-03	97.98712	0.8401692	149.0242	25.48398	-1
13213	-2.24E-03	6.56E-03	97.95712	0.8411067	148.8929	25.49336	-1
13214	-4.59E-03	6.56E-03	97.99088	0.8407942	148.9366	25.49179	-1
13215	-1.40E-02	7.49E-03	98.02087	0.8395442	148.9679	25.49492	-1
13216	-1.40E-02	6.71E-03	97.94212	0.8389192	148.8054	25.48398	-1
13217	6.36E-03	6.56E-03	97.96088	0.8392317	148.6366	25.48086	-1
13218	-1.32E-02	7.03E-03	97.97212	0.8398567	148.6866	25.48867	-1
13219	-2.24E-03	6.56E-03	97.99837	0.8392317	148.7429	25.47773	-1
13220	4.79E-03	7.34E-03	97.99463	0.8398567	148.5054	25.48242	-1
13221	3.23E-03	0.0048384	97.89713	0.8392317	148.5116	25.47305	-1
13222	4.01E-03	4.68E-03	98.04712	0.8373567	148.6992	25.48398	-1
13223	4.01E-03	7.81E-03	97.98712	0.8370442	148.8116	25.48242	-1
13224	4.01E-03	4.84E-03	98.00961	0.8382942	148.7616	25.48086	-1
13225	-1.46E-03	2.18E-03	97.94962	0.8386067	148.8304	25.48398	-1
13226	-1.46E-03	3.43E-03	98.01712	0.8364192	149.0054	25.47461	-1
13227	-3.81E-03	7.18E-03	98.01337	0.8354816	148.8367	25.49023	-1
13228	-3.81E-03	7.34E-03	98.00212	0.8351691	148.8616	25.4793	-1
13229	-5.37E-03	7.18E-03	97.98338	0.8348566	148.9929	25.48242	-1
13230	-2.24E-03	2.96E-03	97.91586	0.8357942	149.0804	25.48242	-1
13231	-1.01E-02	6.40E-03	98.00961	0.8367317	148.9054	25.48242	-1
13232	-4.59E-03	1.87E-03	98.00587	0.8373567	148.9554	25.48086	-1
13233	1.01E-04	6.40E-03	98.01337	0.8326691	149.0242	25.47617	-1
13234	3.23E-03	6.87E-03	97.99837	0.8364192	148.9554	25.47773	-1
13235	-1.46E-03	5.78E-03	97.94588	0.8339191	148.7929	25.48711	-1
13236	1.10E-02	4.37E-03	97.98338	0.8364192	148.8429	25.48867	-1
13237	4.79E-03	7.18E-03	97.98712	0.8336066	148.8116	25.48398	-1
13238	-8.49E-03	5.78E-03	97.99837	0.8332941	148.6429	25.49336	-1
13239	-3.81E-03	7.03E-03	98.00212	0.8326691	148.6992	25.49648	-1
13240	-4.59E-03	7.50E-03	97.94212	0.8329816	148.7867	25.48711	-1
13241	-1.46E-03	5.15E-03	97.96837	0.8342316	148.6929	25.49961	-1
13242	-1.01E-02	6.87E-03	97.93087	0.8339191	148.7054	25.49179	-1
13243	-6.79E-04	4.37E-03	97.97587	0.8342316	148.9554	25.49179	-1
13244	-3.02E-03	7.34E-03	97.99837	0.8336066	149.0429	25.48086	-1
13245	8.83E-04	2.18E-03	97.98712	0.8332941	148.9554	25.47773	-1
13246	6.35E-03	3.90E-03	97.96837	0.8323566	148.9866	25.49023	-1
13247	6.35E-03	6.25E-03	98.00587	0.8320441	149.1679	25.48867	-1
13248	-6.93E-03	4.37E-03	97.95337	0.8314191	149.1179	25.48867	-1
13249	2.45E-03	5.78E-03	98.01337	0.8307941	148.9866	25.49023	-1
13250	-3.81E-03	5.31E-03	98.02837	0.8320441	149.1179	25.48711	-1
13251	-1.46E-03	6.25E-03	97.95337	0.8295441	149.2617	25.48867	-1
13252	-4.59E-03	6.72E-03	97.98338	0.8295441	149.0929	25.48242	-1
13253	-6.79E-04	4.84E-03	97.93087	0.8307941	149.0554	25.49648	-1
13254	5.57E-03	1.40E-03	98.00961	0.8298566	149.1992	25.47773	-1
13255	-6.93E-03	5.47E-03	97.99463	0.8311066	149.1929	25.47773	-1
13256	7.13E-03	7.18E-03	97.98712	0.8301691	148.8867	25.47461	-1
13257	-1.46E-03	5.93E-03	97.99837	0.8295441	148.7679	25.48242	-1
13258	-2.24E-03	7.34E-03	97.96837	0.8295441	148.8679	25.48242	-1
13259	1.66E-03	5.47E-03	97.93837	0.8295441	148.8492	25.4793	-1
13260	5.57E-03	4.22E-03	97.97587	0.8286065	148.6804	25.48398	-1
13261	-6.81E-04	5.78E-03	97.92337	0.8279815	148.6679	25.48398	-1
13262	1.67E-03	6.56E-03	98.00961	0.828294	148.9054	25.48555	-1
13263	-1.08E-02	3.59E-03	97.99837	0.8295441	149.0117	25.48555	-1
13264	-1.63E-02	6.87E-03	98.00961	0.8289191	148.9679	25.4793	-1
13265	-1.32E-02	6.56E-03	97.95712	0.8295441	149.0866	25.48555	-1
13266	-2.24E-03	7.79E-04	98.01337	0.8273565	149.1804	25.48867	-1
13267	8.81E-04	3.12E-03	97.98712	0.828294	149.1366	25.4793	-1
13268	-3.81E-03	1.72E-03	98.01337	0.8301691	148.9804	25.48242	-1
13269	-6.15E-03	2.97E-03	97.99088	0.827044	149.0616	25.48242	-1
13270	-1.01E-02	6.09E-03	98.02462	0.827044	149.1804	25.4793	-1
13271	-1.79E-02	6.25E-03	98.00212	0.8279815	149.1179	25.48086	-1
13272	5.57E-03	3.44E-03	98.02837	0.8295441	149.0242	25.48398	-1
13273	-1.01E-02	3.90E-03	97.98712	0.826419	149.1492	25.48867	-1
13274	2.44E-03	2.65E-03	98.02837	0.826419	149.2304	25.49648	-1
13275	-3.81E-03	5.78E-03	97.97212	0.8273565	149.0054	25.49336	-1
13276	-6.81E-04	6.72E-03	97.98712	0.826419	148.8741	25.49179	-1
13277	-6.15E-03	6.87E-03	97.91962	0.827044	148.9054	25.49023	-1
13278	-2.24E-03	7.19E-03	97.97212	0.8254815	148.8554	25.49179	-1
13279	4.01E-03	0.0046863	97.97212	0.826419	148.6366	25.48867	-1
13280	8.81E-04	5.94E-03	97.94962	0.8254815	148.6054	25.50274	-1
13281	-6.81E-04	5.94E-03	97.98712	0.8254815	148.7867	25.48711	-1
13282	-4.59E-03	5.16E-03	97.96837	0.827044	148.7616	25.49023	-1
13283	-6.93E-03	7.34E-03	97.99088	0.8254815	148.7867	25.4793	-1
13284	1.66E-03	1.72E-03	97.95337	0.8248565	149.0242	25.48398	-1
13285	-1.55E-02	6.09E-03	98.00212	0.8239189	149.0742	25.49023	-1
13286	-5.37E-03	5.31E-03	98.00961	0.824544	149.0054	25.48398	-1
13287	1.66E-03	3.44E-03	98.03963	0.8254815	148.9617	25.48398	-1
13288	-1.08E-02	4.84E-03	97.92337	0.8239189	149.1304	25.48398	-1
13289	-7.72E-03	5.78E-03	97.97962	0.8239189	149.1617	25.49023	-1
13290	-7.71E-03	4.69E-03	97.97587	0.8248565	149.0429	25.48555	-1
13291	-6.93E-03	2.50E-03	97.97212	0.8239189	148.9991	25.47773	-1
13292	1.66E-03	4.06E-03	97.97587	0.8236064	149.2242	25.47461	-1
13293	-3.03E-03	7.03E-03	97.97962	0.824544	149.1929	25.48086	-1
13294	-3.81E-03	1.72E-03	98.00212	0.822669	149.0117	25.47461	-1
13295	-1.16E-02	4.84E-03	98.00212	0.8236064	148.9929	25.48711	-1
13296	1.66E-03	3.12E-04	98.01337	0.822669	149.0179	25.49648	-1
13297	4.01E-03	4.84E-03	97.97212	0.8214189	148.8179	25.49336	-1
13298	-1.32E-02	0.0065627	97.96461	0.823294	148.6554	25.47617	-1
13299	-2.25E-03	5.16E-03	97.98338	0.8214189	148.7616	25.49023	-1
13300	8.79E-04	3.28E-03	97.96837	0.822669	148.8179	25.48711	-1
13301	-6.85E-04	7.50E-03	97.96088	0.8207939	148.7429	25.48555	-1
13302	1.66E-03	5.31E-03	97.99463	0.8223565	148.7491	25.4793	-1
13303	2.44E-03	5.94E-03	97.99463	0.8236064	148.9991	25.48867	-1
13304	-5.37E-03	5.94E-03	97.94962	0.822044	149.1179	25.48711	-1
13305	2.44E-03	5.47E-03	97.95337	0.8198564	149.0179	25.48555	-1
13306	-1.01E-02	2.81E-03	98.00961	0.8217314	149.0866	25.4793	-1
13307	-6.15E-03	7.03E-03	97.94588	0.8223565	149.1554	25.48867	-1
13308	8.79E-04	3.28E-03	97.97212	0.8207939	148.9929	25.48555	-1
13309	-5.37E-03	4.38E-03	97.95337	0.8204814	148.9054	25.48086	-1
13310	-8.50E-03	5.47E-03	97.98338	0.8217314	149.0679	25.49023	-1
13311	7.91E-03	1.72E-03	98.01712	0.8198564	149.1242	25.48867	-1
13312	-8.50E-03	2.81E-03	97.94962	0.8214189	148.9366	25.50274	-1
13313	7.13E-03	5.94E-03	97.92337	0.8198564	148.9617	25.49648	-1
13314	-9.28E-03	1.88E-03	98.02462	0.8214189	149.1554	25.49179	-1
13315	1.10E-02	5.47E-03	97.96837	0.8229815	149.0179	25.48867	-1
13316	8.77E-04	8.28E-03	97.96461	0.8204814	148.7616	25.48086	-1
13317	1.66E-03	5.94E-03	97.96461	0.8189189	148.7867	25.49179	-1
13318	7.91E-03	4.53E-03	98.01337	0.8223565	148.7804	25.48867	-1
13319	-3.03E-03	5.16E-03	98.03587	0.8207939	148.5616	25.48711	52
13320	8.77E-04	6.88E-03	97.96461	0.8192314	148.5866	25.38554	-1
13321	-3.03E-03	6.56E-03	97.99088	0.8198564	164.8306	25.38242	-1
13322	-8.50E-03	5.47E-03	97.91962	0.8195439	172.6183	25.39023	-1
13323	-1.01E-02	7.03E-03	97.99463	0.8367317	176.9496	25.39804	-1
13324	-4.59E-03	5.00E-03	97.95712	0.8967326	179.6371	25.39961	-1
13325	-6.94E-03	5.94E-03	97.97587	0.9732962	180.9496	25.38398	-1
13326	-6.85E-04	7.19E-03	97.96088	1.047047	181.4996	25.38867	-1
13327	7.13E-03	4.53E-03	97.98338	1.105486	181.7871	25.39648	-1
13328	-4.59E-03	7.03E-03	97.96837	1.152674	182.1059	25.38711	-1
13329	-3.03E-03	2.19E-03	97.98712	1.195175	182.1122	25.40117	-1
13330	-6.87E-04	2.03E-03	97.93087	1.247988	181.9872	25.38711	-1
13331	-3.81E-03	7.66E-03	98.00587	1.319239	182.1246	25.40273	-1
13332	-7.72E-03	2.03E-03	97.95337	1.405803	182.2621	25.40742	-1
13333	-1.71E-02	5.32E-03	97.98338	1.503929	182.1684	25.40117	-1
13334	-1.01E-02	4.07E-03	97.97212	1.602056	182.1122	25.39336	-1
13335	3.22E-03	2.35E-03	98.00961	1.699557	182.2497	25.39492	-1
13336	-2.02E-02	3.91E-03	97.99088	1.791121	182.1872	25.39336	-1
13337	-1.01E-02	5.78E-03	97.96837	1.875497	181.8747	25.39961	-1
13338	-7.72E-03	1.72E-03	98.02087	1.955499	181.8372	25.39179	-1
13339	-1.08E-02	7.35E-03	97.96837	2.023937	181.9496	25.38086	-1
13340	-2.18E-02	4.53E-03	97.99463	2.085501	181.9122	25.39336	-1
13341	-1.01E-02	6.88E-03	97.96088	2.143627	181.8059	25.38554	-1
13342	-1.94E-02	5.94E-03	97.90462	2.190815	181.9996	25.39648	-1
13343	-1.87E-02	4.07E-03	97.99088	2.234878	182.3809	25.39804	-1
13344	-3.27E-02	6.41E-03	97.96088	2.270504	182.3434	25.37773	-1
13345	-3.74E-02	7.19E-03	97.99837	2.304567	182.3559	25.38867	-1
13346	-4.91E-02	3.13E-03	97.99837	2.331442	182.5622	25.37304	-1
13347	-5.77E-02	4.69E-03	97.92712	2.356755	182.5872	25.38242	-1
13348	-6.55E-02	7.35E-03	97.96461	2.376443	182.3184	25.39023	-1
13349	-7.26E-02	7.97E-03	97.96461	2.395193	182.5434	25.38398	-1
13350	-7.96E-02	1.57E-03	98.00212	2.414256	182.7434	25.37461	-1
13351	-9.44E-02	8.60E-03	97.99837	2.428006	182.5872	25.37773	-1
13352	-8.51E-02	6.72E-03	98.00587	2.438631	182.5372	25.37617	-1
13353	-0.1061573	1.03E-02	98.01712	2.452069	182.6747	25.36992	-1
13354	-0.1100636	1.48E-02	97.94588	2.462381	182.6872	25.36836	-1
13355	-0.1303768	2.50E-02	97.96461	2.471444	182.5434	25.37148	-1
13356	-0.1295967	0.0348486	98.01712	2.478944	182.5122	25.36211	-1
13357	-0.150692	0.0492239	98.00212	2.484569	182.5247	25.36523	-1
13358	-0.1444397	6.08E-02	97.93837	2.492069	182.2747	25.36836	-1
13359	-0.1491299	8.28E-02	97.93837	2.497382	182.2184	25.37304	-1
13360	-0.1569386	0.1012562	97.99088	2.505507	182.3184	25.36679	-1
13361	-0.1467819	0.115944	98.00587	2.508945	182.0372	25.35898	-1
13362	-0.1585026	0.1337568	97.98712	2.512695	181.9934	25.36054	-1
13363	-0.1686592	0.1476633	97.93462	2.517695	182.1872	25.35117	-1
13364	-0.1733456	0.1565698	97.99837	2.52332	182.3872	25.35586	-1
13365	-0.1585045	0.1709451	97.97587	2.524882	182.3684	25.34492	-1
13366	-0.166317	0.1762577	97.99088	2.52957	182.2809	25.34336	-1
13367	-0.165535	0.1809454	97.98338	2.531132	182.4997	25.34804	-1
13368	-0.181942	0.1859455	97.94962	2.534258	182.5934	25.34648	-1
13369	-0.1795979	0.1817268	97.93087	2.535508	182.4622	25.35742	-1
13370	-0.1741276	0.1837582	98.02462	2.541133	182.5997	25.34336	-1
13371	-0.1811619	0.1856333	97.94588	2.542695	182.6434	25.34804	-1
13372	-0.1741276	0.1859458	97.96837	2.546133	182.5184	25.34179	-1
13373	-0.1733456	0.1825083	97.99837	2.54707	182.5309	25.34336	-1
13374	-0.1577206	0.1812584	97.99837	2.55082	182.5934	25.34179	-1
13375	-0.1670971	0.180321	97.99463	2.552383	182.4684	25.34179	-1
13376	-0.166317	0.1746959	97.97962	2.55582	182.1934	25.34648	-1
13377	-0.1670971	0.1743835	97.97212	2.556445	182.1372	25.33398	-1
13378	-0.1741276	0.1692273	97.99837	2.558945	182.1934	25.33554	-1
13379	-0.150692	0.164696	97.97587	2.560195	182.0122	25.33867	-1
13380	-0.1467838	0.1645398	98.00587	2.561758	181.9559	25.34492	-1
