Seconds,O2,CO2,BP,WVP,FlowRate,Temperature,Marker
332,21.44134,0.1632057,98.44463,2.786761,116.0924,25.47305,-1
333,21.44369,0.1614869,98.47089,2.788636,116.1736,25.48867,-1
334,21.44916,0.1621119,98.47838,2.789261,116.1611,25.49023,-1
335,21.45072,0.1610182,98.47838,2.790511,116.1674,25.48711,-1
336,21.45462,0.1589869,98.47838,2.791449,116.0674,25.49023,-1
337,21.45384,0.1572681,98.53088,2.792387,116.0174,25.4793,-1
338,21.4554,0.1572681,98.53088,2.793011,115.9612,25.48398,-1
339,21.46947,0.1557056,98.50463,2.793949,115.9736,25.48398,-1
340,21.46166,0.1527368,98.45963,2.794261,115.9736,25.48242,-1
341,21.45619,0.1511743,98.50088,2.795511,115.9111,25.48086,-1
342,21.46869,0.1508618,98.45588,2.795511,115.9612,25.47773,-1
343,21.45306,0.1488305,98.44463,2.797074,115.9612,25.47773,-1
344,21.47103,0.1482055,98.45588,2.798012,115.9612,25.49336,-1
345,21.45931,0.1463304,98.45213,2.798324,116.0236,25.49023,-1
346,21.46009,0.1474242,98.48213,2.799262,115.9861,25.48711,-1
347,21.46947,0.1463304,98.48587,2.800512,115.9736,25.48242,-1
348,21.47025,0.1446117,98.49338,2.798949,115.9674,25.48398,-1
349,21.47025,0.1433616,98.52338,2.800824,115.9736,25.49492,-1
350,21.48666,0.1414866,98.53462,2.802074,115.9736,25.49179,-1
351,21.48744,0.1407053,98.43338,2.802699,116.0174,25.49805,-1
352,21.48431,0.1386741,98.50088,2.802699,116.0111,25.49336,-1
353,21.48275,0.1372678,98.43713,2.803637,116.0236,25.49179,-1
354,21.4765,0.135549,98.49338,2.805824,116.0862,25.49336,-1
355,21.48744,0.1357053,98.44463,2.805199,116.0611,25.49336,-1
356,21.47806,0.1344552,98.42963,2.803324,116.0236,25.48867,-1
357,21.48041,0.134924,98.47838,2.806137,115.9549,25.48242,-1
358,21.48666,0.1350803,98.49712,2.806762,115.9236,25.47617,-1
359,21.48744,0.1325802,98.47838,2.807074,115.8799,25.48555,52
360,21.48822,0.1314865,98.54213,2.807074,115.8861,25.70742,-1
361,21.489,0.1307052,98.53462,2.807387,130.6676,25.7543,-1
362,21.489,0.1307052,98.52338,2.804887,131.9176,25.81367,-1
363,21.49994,0.1297677,98.50088,2.803324,128.4176,25.85274,-1
364,21.49759,0.1277364,98.43713,2.802387,124.1425,25.87149,-1
365,21.48275,0.1269551,98.50088,2.803637,120.4112,25.88868,-1
366,21.49056,0.1266426,98.45963,2.805199,117.4049,25.8793,-1
367,21.47963,0.1250801,98.43713,2.806762,115.1736,25.85743,-1
368,21.47416,0.1242988,98.44463,2.808324,113.5549,25.83711,-1
369,21.47572,0.1252364,98.48213,2.809574,112.3298,25.81211,-1
370,21.48119,0.1233613,98.47838,2.810824,111.4673,25.80274,-1
371,21.47728,0.1225801,98.47089,2.811762,110.8298,25.7918,-1
372,21.47416,0.1208613,98.53088,2.813637,110.3923,25.77617,-1
373,21.47181,0.1211738,98.53088,2.806137,110.0548,25.76524,-1
374,21.47884,0.119455,98.53088,2.761761,109.8111,25.75743,-1
